word,isWord
"窝里反",true
"之大幸",false
"风陵渡",false
"广告咩",false
"股民们",false
"唔敢睇",false
"重定向",true
"一定要",false
"安乐死",true
"林时完",false
"还是咱",false
"小菜鸟",true
"车手们",true
"党员们",false
"重新刷",false
"偶大惊",false
"一带伞",false
"礼物咯",false
"加零一",false
"小厨房",false
"特大佬",false
"哪个键",false
"重庆话",true
"爱枣报",false
"死直兮",false
"听不清",false
"我给啥",false
"发展好",false
"外有花",false
"羡慕恨",false
"阿潜说",false
"试以后",false
"得饶人处且饶人",false
"白粉报",false
"渡边淳",false
"公有云",false
"点阅敝",false
"过膝袜",false
"网状态",false
"恐韩症",false
"团体吁",false
"我的囧",false
"英雄们",false
"二十号",false
"大趋势",false
"广西人",true
"飞燕草",false
"去看球",false
"忌廉哥",true
"外甥们",false
"自称是",false
"商务仓",true
"好话唠",false
"给我滚",false
"宵小逞",false
"亦无怖",false
"欧亚非",false
"小轩窗",false
"天生长",false
"车诺比",false
"小叉叉",false
"可取代",false
"送给妳",false
"抢先看",false
"双氧水",true
"三班倒",false
"定名为",false
"恐龙们",false
"查理辛",false
"新竹巿",true
"加油哈",false
"亚克西啊亚克西",false
"小手机",false
"众里寻",false
"不包邮",false
"印欧人",true
"原唱版",true
"小豪子",false
"飘飘姐",false
"不行呀",false
"效率高",false
"分之差",false
"癞蛤蟆",true
"同志阅",false
"尽本分",false
"以大局",false
"水陆空",false
"手机噗",false
"地上霜",false
"早流流",false
"二合一",true
"无烟煤",false
"短命鬼",true
"不得上",false
"不平静",false
"自扰之",false
"言激志",false
"小婉大",false
"八字眉",false
"就可以",false
"城市间",false
"绫波零",false
"河马仔",false
"头一扬",false
"那咱们",false
"被炸毁",false
"麦肯基",true
"防滑垫",true
"再登入",false
"我心谂",false
"慢慢睇",false
"回教徒",false
"能有点",false
"顺念倒",false
"黑学姐",false
"小雨姐",false
"堂皇地",false
"最大量",false
"队友们",false
"天公重",false
"仓鼠们",false
"无一点",false
"不够狠",false
"不靠谱",true
"琵琶相",false
"立华奏",false
"水中毒",false
"虾小米",false
"加油哇",false
"流鼻血",false
"犹在耳",false
"嘭嘭嘭",false
"运营商",true
"说废话",false
"半模糊",false
"咱一起",true
"真大阿",false
"注册地",false
"结构图",true
"心惊惊",false
"何不如",false
"个裸照",false
"掀被子",true
"比妳们",false
"罐头厂",true
"无视频",false
"娱乐版",false
"小女女",false
"我琴日",false
"你一言",false
"伴有霾",false
"我爱人",false
"收收惊",false
"将有诚",false
"大头贴",true
"面签官",false
"何求啊",false
"米那桑",false
"惊异于",false
"最年长",false
"无意中",true
"循吏传",false
"网站呗",false
"将不国",false
"伴娘们",false
"重得失",false
"反民主",false
"止乎礼",true
"消化掉",true
"计算题",true
"学生奶",false
"新百伦",false
"伦理剧",false
"丹妮姐",false
"怪兽们",true
"被曝与",false
"四分卫",false
"舔土共",false
"不变地",false
"两党制",true
"论坛刷",false
"小地震",false
"黄叔是",false
"天然水",true
"何雨欣",true
"水泥锥",false
"再好点",true
"真旅网",false
"都忙啥",false
"够拉风",true
"上下单",false
"政务微",false
"不如意",true
"渣技术",true
"常州人",true
"林徽因",true
"构词法",true
"刮刮乐",true
"各部门",true
"发售日",true
"阿到底",false
"心都有",false
"上手铐",true
"仰着睡",true
"问题耶",false
"性行销",false
"去的坎",false
"马蹄疾",false
"哈哈等",false
"鸡与牛",false
"什么涅",false
"再看点",false
"不用理",false
"小火车",true
"原唱人",true
"尿一裤",true
"牛肉干",true
"樱木花",true
"江雁南",false
"擦啊擦",false
"吃饭咩",false
"电影迷",false
"有朝气",true
"根本法",false
"我的啥",false
"油爆虾",false
"高纯度",true
"流行风",false
"王芬是",false
"好不好",false
"小文人",false
"女学生",true
"总有点",false
"马克之",false
"正负面",true
"爵士鼓",true
"才华都",false
"牧羊女",true
"无节制",true
"北都南",false
"吃小灶",false
"同学录",true
"露锋芒",false
"我家离",false
"没完啊",false
"深呼吸",true
"小女孩",true
"四川菜",true
"杨雄为",false
"费明微",false
"受伤的",true
"裂头蚴",false
"不可雕",false
"太无聊",true
"智凡迪",false
"三人组",true
"蚂蚱兄",false
"太太们",false
"薛老师",true
"四十多",false
"文字狱",true
"少东家",true
"刘谦那",false
"版飞屋",false
"姿迷啊",false
"广告耶",false
"再买点",false
"萝莉啊",true
"或者派",false
"他妈的",true
"执着于",false
"情妇们",true
"玩暴扣",false
"口才好",false
"沙嗲王",false
"损益表",true
"华人寿",false
"再进口",false
"嚟睇睇",false
"王子吗",false
"大眼仔",true
"创业难",true
"一女生",true
"看过耶",false
"早餐前",false
"私底下",true
"数码控",true
"雨加雪",true
"西大直",false
"刘谦就",false
"采访录",true
"宇昌遭",false
"特别版",true
"湖北佬",true
"低腰裤",true
"副部级",true
"优惠唷",false
"人员们",true
"整合进",false
"十五分",true
"孔教授",true
"亲家母",true
"真不值",false
"海南人",true
"英雄冢",true
"秋天啊",false
"妳说话",false
"还没删",false
"特比微",false
"师之惰",false
"试一试",true
"勇气妹",true
"卧草泥",false
"慕容垂",true
"他妈说",false
"啱啱睇",false
"能上网",false
"含羞草",true
"系领带",false
"不是胖",false
"新台币",false
"逍遥游",true
"人教版",true
"取名叫",false
"真心爽",false
"麻生希",true
"贼贼贼",false
"黑即白",true
"不明显",false
"接近零",false
"下班咯",false
"桑波贝",true
"偶哈哟",false
"来过倒",false
"门算赢",false
"姐弟恋",true
"绿巨人",true
"二百八",false
"零四年",true
"真是部",false
"网球肘",true
"清泉岗",true
"分隔符",true
"不换号",false
"多脑残",false
"黑鲔祭",true
"不懂咯",false
"不打钉",false
"地磁场",true
"善为本",false
"雁南飞",false
"动物们",true
"不装逼",false
"不见好",false
"舔屁沟",false
"找我咯",false
"喽啰们",false
"肌内效",false
"丫头们",false
"上班耶",true
"卖房子",true
"期末考",true
"狗狗好",true
"海滩裤",true
"无力啊",true
"民航史",true
"亲人们",true
"排行程",true
"可乐姐",true
"素描画",true
"句号键",true
"老用户",true
"瞎子们",true
"旺夫运",true
"红薯粉",true
"要命啊",false
"未成功",true
"能达到",false
"包二奶",true
"真是屎",false
"消毒水",true
"不是耶",false
"爱的心",false
"太弱智",false
"受关注",false
"师夷长",false
"走到底",false
"猪猪侠",true
"不干净",false
"高官曝",false
"去的水",false
"唱反调",false
"盲人们",false
"赶不上",true
"武警们",false
"时间噜",false
"鞠躬礼",true
"刷新键",true
"他妈扯",false
"槟行动",false
"旅客喷",false
"不是梦",false
"流行啥",false
"所以勒",false
"自曝啦",false
"啊魂淡",false
"生有崖",false
"真是假",false
"妳生日",false
"求求求",false
"信息战",true
"儒生们",false
"未用过",false
"叼根烟",false
"啥跟啥",false
"朴山多",false
"穆先生",false
"分阶级",false
"东京駅",false
"扭到脚",false
"意思是",false
"阿斗啊",false
"重色轻",false
"头前溪",false
"不要求",false
"自爆涨",false
"不发推",false
"我的帖",false
"经上级",false
"三只羊",false
"未满足",false
"满足于",false
"比特人",false
"知佢哋",false
"而言他",false
"评论人",false
"雨具呦",false
"再看球",false
"凑合过",false
"金钱草",true
"最开心",false
"恩是的",false
"液体乳",false
"总导演",true
"日出江",false
"墙内的",false
"巨人传",false
"脸色好",false
"资深宅",false
"大比拼",false
"心目中",false
"就说说",false
"空间咩",false
"副站长",false
"起名儿",false
"防手震",false
"野山椒",true
"双氧翅",false
"天天下",false
"有空否",false
"无论人",false
"迷人眼",true
"拘泥于",false
"小核桃",false
"高档货",false
"别客气",true
"此说法",false
"妍姐妹",true
"普文二",true
"穿堂风",true
"都木有",false
"在做啥",true
"就是他",false
"道理耶",false
"一回事",true
"分歹刂",false
"粉丝啊",false
"第二百",false
"立有间",false
"剑奇谭",false
"诉法院",false
"苹果核",true
"猴抓妹",false
"再一天",false
"不及物",false
"朦胧地",false
"电子鸡",false
"单位制",false
"签名表",true
"可回收",false
"发通稿",false
"会好唔",false
"徐武被",false
"十时许",false
"听损儿",false
"真是奇",false
"太阳喽",false
"新挑战",true
"来的么",false
"正露丸",false
"艺人们",true
"安装包",true
"不见影",true
"舞舞舞",false
"分享咯",true
"不够长",true
"百草鉴",true
"小心唷",true
"犹可违",true
"老师咧",false
"活见鬼",true
"高地价",true
"客同萌",false
"后面人",true
"科技人",true
"弟媳妇",true
"就得扒",false
"啤酒肚",true
"做广告",true
"哩个擦",false
"之一二",true
"腱断裂",false
"多动动",true
"加农炮",true
"诺大个",true
"政善治",false
"挺好用",false
"小水花",true
"猫咪们",true
"小鸡们",false
"余杰吗",false
"稳准狠",true
"上海人",true
"腺病毒",false
"漂亮哟",false
"怎么删",false
"正反面",true
"一只眼",false
"吃食儿",true
"思想宅",false
"真的咩",false
"他妈倒",false
"保真度",true
"看球咯",false
"发行的",true
"僵尸衣",false
"真是晕",false
"发起于",false
"网下载",false
"你们唷",false
"纠结地",false
"我理解",false
"睇下佢",false
"出境游",true
"不难看",false
"困死鸟",false
"不是花",false
"扯起来",false
"陈致中",false
"睇下咩",true
"想做啥",false
"奸后杀",false
"提意见",false
"挽不回",false
"麦田圈",true
"成绩表",true
"频繁地",true
"大美男",true
"浑不吝",true
"大吃货",true
"父亲节",true
"一星期",true
"屎壳螂",true
"话费单",true
"许汉周",true
"年初三",true
"本地区",true
"你拣个",false
"佐餐酒",true
"我的表",false
"鲨鱼鳍",true
"僵尸粉",true
"支持咯",false
"淑芬姐",false
"更容易",false
"大饼子",true
"签名照",true
"暧昧地",true
"冷静地",true
"着重于",true
"特别小",false
"韭菜味",true
"听风者",true
"男人心",true
"印度舞",true
"比赛服",true
"好坏唷",false
"以为记",false
"相比较",false
"力网淘",false
"真不错",false
"本财年",false
"表侄女",true
"行政上",false
"开微博",false
"反补贴",false
"幸运耶",false
"确认键",true
"揿钱第",false
"招股书",false
"不留头",false
"撒泡尿",false
"有缺陷",false
"告乃翁",false
"记叙文",true
"失望感",true
"铺瓷砖",false
"两秒钟",true
"还在晕",false
"定淮门",true
"工会法",true
"贱民们",true
"搏一搏",true
"图片版",true
"收私讯",true
"昆虫们",true
"牛肉粉",true
"儿童们",true
"我的咯",false
"美女咯",false
"多多啊",false
"民族观",true
"归罪于",false
"螃蟹攒",false
"梳子梳",false
"收集癖",true
"你们勒",false
"青秧插",false
"还有说",false
"旅行记",true
"英格兰足总杯第",false
"成绩册",true
"搞笑片",true
"阿底夏",false
"民进行",false
"超大误",false
"休渔令",true
"事情哟",false
"单独晾",false
"王澍的",false
"我的肩",false
"释出啰",false
"运就扬",false
"他妈真",false
"十足十",true
"关键字",true
"好玩唷",false
"胳膊扭",false
"叶檀的",false
"狗狗玩",false
"很爽的",false
"唔使惊",true
"微博公",false
"好感度",true
"告知书",true
"哈哈转",false
"亮丽的",false
"康是美",false
"心痛阿",false
"手下们",true
"会员店",true
"花黑喷",false
"打球咯",false
"接上条",false
"产业圈",true
"娈童癖",true
"换个屏",false
"那段儿",true
"五万余",true
"地址吗",true
"榴友们",true
"吃得下",true
"送小卡",true
"酝酿中",true
"清宵半",false
"伴奏带",true
"虐待狂",true
"菩提果",true
"系统呗",false
"你们叻",false
"这不是",false
"台媒体",true
"不及格",true
"天生的",false
"感情史",true
"试验地",true
"满口腔",false
"不是哟",false
"去维基",false
"电持稳",false
"表错情",true
"大变身",true
"共和过",false
"高的多",false
"男人装",true
"芭乐歌",true
"刚刚梦到大流氓",false
"六六粉",false
"四方街",true
"黄河路",true
"阿姨吧",false
"直指活",false
"踩地雷",true
"应援词",false
"多情苦",true
"弹出键",true
"辣妹骚",true
"是不是",true
"吴年温",false
"请愿书",true
"眼镜阿",false
"水果贩",true
"雷人必",false
"经营方",true
"冷风吹",false
"刷完机",false
"受虐待",false
"吞下去",false
"从开始",false
"又拉风",false
"内科学",false
"老艾好",false
"花雕鸡",false
"停下来",false
"烫衣服",false
"啪啪响",false
"下眼皮",false
"生死契",true
"唔到机",false
"保鲜膜",true
"微博贴",true
"兴百姓",false
"铁观音",true
"倒下来",false
"知心姐",false
"手机刷",false
"擦不掉",false
"纠结死",true
"加油阿",false
"白白的",false
"沙发床",true
"科长们",false
"开心昂",false
"最性感",false
"孙长老",false
"盲侠行",false
"十二号",false
"五官科",true
"伙子们",false
"堂妹们",false
"高小艾",false
"斗争会",false
"脾气好",false
"美人痣",false
"拥护党",false
"毛主席",true
"阿骂爽",false
"四二五",false
"看巧虎",false
"代表唔",false
"拍裸照",false
"变颜色",false
"睇再睇",false
"微博等",false
"伤心鸟",false
"什么班",false
"欧美剧",false
"起搏器",true
"月之海",false
"日本味",false
"智囊们",false
"读者们",false
"女记者",false
"使用唷",false
"某某某",false
"不稳定",false
"抗抑郁",false
"时间啊",false
"板着脸",false
"全功能",false
"好几年",false
"里面耶",false
"催情粉",false
"腾出来",false
"导盲犬",false
"帝王浴",false
"大姐大",false
"上高中",false
"玉米须",true
"实体键",false
"四周年",false
"想去阿",false
"家兔兔",false
"利得汇",false
"咱要饭",false
"零时差",false
"苗栗人",false
"水中游",false
"养狗狗",false
"内安法",false
"贵公子",false
"打是亲",false
"蚂蚁吧",false
"手机架",false
"灵魂们",false
"贴秋膘",false
"大世界",false
"一脸血",false
"无休止",false
"你别馋",false
"敏敏特",false
"填充题",true
"抱头哭",false
"从那里",false
"想吃喔",false
"黑衣服",false
"攒不下",false
"再发射",false
"上来咯",false
"血与沙",false
"话费充",false
"槟政府",false
"林平之",true
"半夜饿",false
"大麻味",false
"拿拿拿",false
"二比零",false
"酸奶吧",false
"不可闻",false
"安全类",false
"大雪姐",false
"难得的",false
"拜个年",false
"这样勒",false
"毕业照",true
"不下心",false
"水晶粉",true
"什么人",false
"唔代表",false
"佛跳墙",true
"穿制服",false
"不报报",false
"半裸身",false
"可调和",false
"厕所外",false
"自在语",false
"沮丧地",false
"无知觉",false
"草民们",false
"食屎喇",false
"离晒谱",true
"永不过",false
"众裸女",false
"小猫熊",false
"处方单",false
"安下心",false
"不是拉",false
"围脖脖",false
"炒股票",false
"收件匣",false
"上人人",false
"超好用",false
"口水井",false
"曾哥离",false
"中国城",true
"好得多",false
"青春痘",true
"好多个",false
"不留言",false
"恩一定",false
"南部人",false
"男旁扭",false
"中原人",false
"小红莓",false
"日拱一",false
"这么贱",false
"单人座",true
"生日哟",false
"买到手",false
"期中考",true
"田村淳",false
"肚子胀",false
"蔬菜汤",true
"刁毓能",false
"理智地",false
"放不下",false
"见人心",true
"被誉为",true
"女神阿",true
"用的爽",true
"菠萝啤",true
"酒精擦",true
"就是棒",true
"忽觉京",false
"突然说",true
"拉肚肚",false
"宠物们",true
"出远门",true
"斩立决",true
"收官战",false
"鬼佬们",false
"本纪六",false
"花落年",false
"错误的",false
"性本恶",false
"上下两",false
"查出来",false
"天下来",false
"温良恭",true
"不带鹏",false
"店员们",false
"跳舞毯",true
"到此处",false
"丫这儿",false
"屋漏偏",false
"搅拌棒",false
"兴华姐",false
"假想敌",false
"人之惠",false
"咗好多",false
"曹操灭",false
"熊猫兔",false
"去的早",false
"不白痴",false
"心必得",false
"围脖们",false
"球友们",false
"时嘻之",false
"不专业",false
"岳路平",false
"国产剧",true
"三把火",true
"外援们",true
"思想犯",true
"吃披萨",true
"泄漏版",true
"明月夜",true
"番茄汤",true
"师太们",true
"那只冻",false
"人致贱",false
"一把香",false
"玩具耶",true
"完事儿",true
"我的货",true
"专政们",true
"系佢哋",false
"王朝永",false
"国货丫",true
"威力彩",false
"哈维的",false
"书包带",true
"想撞墙",true
"该死啊",true
"无限们",false
"不得活",true
"被阉割",true
"微博将",false
"聊着天",true
"亲情网",true
"彭述之",false
"我的车",true
"粪粪们",true
"对抗战",true
"零三年",true
"抖一下",false
"仇似海",false
"驳壳枪",false
"心眼小",true
"最深处",false
"阿吱姐",false
"哥打京",false
"而不是",false
"夫妻俩",true
"登推特",false
"屋大维",false
"生死斗",true
"施一公",true
"派屈克",false
"草莓们",true
"二为一",false
"蹭网蹭",false
"掌门另",false
"滴推友",false
"谢谢阿",true
"鱼柳包",false
"上早班",false
"靳如超",false
"无精神",false
"八五年",true
"白天晴",false
"出炉喇",false
"你好大",false
"猎人们",true
"肉骨茶",false
"性教育",true
"电影周",true
"死人啊",false
"三国传",true
"风吹乱",false
"条状态",false
"屁爱区滴奥菲斯",false
"恶人寰",false
"都好正",false
"比赛日",true
"同步控",true
"不想去",false
"最底下",false
"神出窍",false
"水箭龟",true
"美使馆",true
"有点贱",false
"有点渣",false
"婊科技",false
"快乐吖",false
"噢噢噢",false
"就算妳",false
"捋一捋",true
"沙胆虹",false
"扈小白",true
"被爆者",true
"相关方",true
"很像是",false
"点根烟",true
"装上去",false
"冷色调",true
"学生妹",true
"就像是",true
"闷到爆",true
"真好听",false
"未登录",true
"有创意",true
"对不对",true
"胖胖姐",false
"鸡蛋糕",true
"不酥湖",true
"我的爷",false
"早餐呀",false
"加油哦",false
"不开化",false
"谨慎咯",false
"三国杀",true
"网民们",false
"够刺激",false
"未改变",false
"拔完牙",false
"咩黎咖",false
"擦一下",false
"大法好",false
"楼里面",false
"苦逼娃",false
"携程订",false
"容和哥",false
"他妈发",false
"全社会",false
"定向到",false
"这些年",false
"很久吧",false
"铺地板",false
"渡船头",false
"二胡一",false
"良民们",false
"说啥好",false
"假充真",false
"活动咯",false
"透透的",false
"一个咯",false
"死不休",false
"生不如",false
"四千金",false
"小鱼鱼",false
"很值得",false
"而不入",false
"孩纸桑",false
"书虫们",false
"再一想",false
"金田一",false
"可爱地",false
"心疼妳",false
"减肥茶",true
"喷雾喷",false
"加标签",true
"沉淀出",false
"元成宗",false
"当年度",false
"不胜酒",false
"光闪闪",false
"暗物质",true
"僧人们",false
"够得着",false
"丫闭嘴",false
"可不少",false
"李立三",true
"天真的",false
"干得好",false
"英超美",false
"啥事啦",false
"副团长",true
"留言咯",false
"小臭屁",true
"不顾身",false
"咬不动",false
"中文译",false
"穷人们",true
"万年薪",false
"哈哈我",false
"都没拔",false
"满不错",false
"多用心",false
"不正视",false
"凉拔凉",false
"分论坛",true
"燃烧着",false
"收下来",false
"一面墙",false
"一笑泯",false
"太大意",false
"魔咒啊",false
"图森普",false
"小女儿",true
"我的好",false
"大妈们",false
"余则成",false
"苏南硕",false
"不信主",false
"怨遥夜",false
"小心灵",false
"见光明",false
"公孙瓒",true
"骂骂骂",false
"排骨汤",true
"站下车",false
"渴望着",false
"去三亚",false
"眼镜厂",true
"先生们",false
"朕终于",false
"玩完儿",false
"不公道",false
"想过耶",false
"张是薄",false
"林宇中",true
"人类罪",false
"急就章",false
"无实体",false
"糊涂话",true
"欧美亚",false
"可笑地",false
"半熟蛋",true
"啤酒樽",true
"同样地",false
"他妈吧",false
"幸运日",true
"亲古们",false
"林国正",true
"高级班",true
"不得夜",false
"偶巴们",false
"羡煞人",true
"去死啦",true
"成千蚊",false
"啥牌子",true
"开心果",true
"自甘奴",false
"鞋拔子",false
"创可贴",false
"绝非逞",false
"金复新",false
"八六年",false
"不好咯",false
"吊梨汤",true
"孙辈们",false
"中药协",false
"伊达邵",false
"不可控",false
"还没起",false
"夜漫漫",false
"忽然间",true
"不仁慈",false
"电脑展",true
"幸免于",false
"手拿伞",false
"警戒舰",true
"噗噗们",true
"刷机中",false
"参考唷",false
"腌笃鲜",false
"揪头发",false
"不尊重",false
"江今叶",true
"戏院睇",false
"同情下",false
"两仔爷",false
"广告粉",false
"手牵手",false
"下有点",false
"厚脸皮",true
"乖乖仔",true
"百度咋",false
"煎蛋卷",true
"看的耶",false
"荒于嬉",false
"手绘的",false
"李刚的",false
"从现在",false
"反国反",true
"早餐啊",false
"真是棒",false
"日舰机",false
"老婆们",false
"赚多少",false
"二次方",true
"污水坑",true
"拌一拌",false
"样鳖样",false
"爽歪歪",true
"范围内",false
"晓得咯",false
"不关心",false
"改日期",false
"去国外",false
"通匪类",false
"再就是",false
"简单咯",false
"敷衍地",false
"角度睇",false
"清嗓子",true
"运煤船",true
"擦手纸",true
"车船税",true
"耐得住",true
"家里刷",false
"监狱长",true
"真是滴",false
"尾巴草",false
"零五年",true
"祈祷声",true
"我家装",false
"一点唷",false
"扬子鳄",true
"有话儿",false
"记者会",true
"拉法叶",true
"不受理",true
"牛逼吗",false
"阿姨早",false
"大一点",false
"我的画",false
"翻墙哦",false
"美奈子",true
"四五年",true
"绿茶粉",true
"自爆吧",false
"行动上",false
"刷屏狂",true
"岂可修",true
"好几个",false
"嘎吱响",true
"蝶恋花",true
"许个愿",true
"化悲痛",false
"取材于",false
"印度语",true
"琳琳姐",true
"不紧要",false
"根植于",true
"小兔妞",true
"太高深",true
"钢琴漆",true
"胖叔叔",true
"做生意",true
"多形式",true
"起身咯",true
"香港睇",false
"学生节",true
"嘀友们",true
"直接接",false
"工人们",true
"之十一",false
"路敬二",false
"特务们",true
"不过三",false
"不好刷",false
"五千一",false
"双子城",true
"我心生",false
"特色的",false
"太阳们",true
"最优化",true
"左手腕",true
"休息拉",false
"也没辄",false
"翻译成",false
"四步曲",true
"骤然间",true
"拉好拉",false
"应援色",false
"最有型",false
"不够格",false
"九成新",true
"墙内版",true
"换气扇",true
"八折卡",true
"仙后座",true
"湖南人",true
"小配件",false
"咖啡叔",true
"站长们",true
"贵国人",false
"艾神好",false
"各军区",false
"吖找吖",false
"心向佛",false
"狗吃屎",false
"真难啊",false
"不对阿",false
"神谷桑",true
"车由兰",false
"蚂蚁和",false
"我笑鸟",false
"毁于随",false
"乱糟糟",true
"男优们",true
"人有病",false
"应援物",true
"两姐妹",false
"手腕处",true
"他妈没",false
"过气来",false
"不得对",false
"莫大焉",false
"蒙眬美",true
"二分钟",false
"不出来",false
"福摩萨",false
"捕蝇草",true
"课程表",true
"高工资",true
"被吓到",false
"用电脑",false
"两星期",false
"每分钟",false
"更新版",true
"提名人",true
"台湾剧",true
"简驭繁",false
"假面具",false
"巴巴变",false
"眼睛妹",true
"移民族",true
"广百百",false
"华商报",true
"我的嘴",false
"流畅地",false
"刘坚等",false
"好笑叻",false
"红豆沙",true
"穷山沟",true
"冲赛康",false
"草头王",false
"王也是",false
"可爱吖",false
"搞明白",false
"绿绿的",false
"有难度",false
"离家近",false
"不堪用",false
"爽啊爽",false
"不好使",false
"说是说",false
"天后诞",true
"甲乙丙",false
"不贵耶",false
"很久不",false
"靠靠树",false
"太子牛",false
"动态笑",false
"大悲咒",true
"过过目",false
"讲堂群",false
"谋返师",false
"马上删",false
"太蛋疼",false
"工作哟",false
"生日阿",false
"拒人于",false
"满族人",false
"轰至渣",false
"苹果类",true
"唯有用",false
"威而刚",true
"抵价券",true
"严歌苓",false
"说的好",false
"博客们",true
"直播耶",false
"秋风清",false
"阅听人",false
"蜈支洲",false
"卫星国",true
"大概是",false
"芦洲店",true
"政敌们",true
"扯自蛋",false
"中国饭",true
"个顶个",true
"小规模",true
"进球彩",true
"往来户",true
"阿披实",false
"小榴芒",false
"乔任梁",false
"济公传",false
"记者证",true
"咏乐汇",true
"主簿杨",false
"儿响叮",false
"赚不到",true
"原人圈",false
"贱男春",true
"冲击钻",true
"德国人",true
"视频流",true
"煮机网",false
"锦绣谷",true
"得好美",false
"原泽周",false
"各种累",false
"弥勒佛",true
"别见怪",false
"最中间",false
"奇异果",true
"草泥妈",false
"大户们",false
"无必要",false
"理论派",true
"不通风",false
"鱼片粥",true
"歌舞伎",true
"两面光",true
"没理由",false
"创世纪",true
"新自由",true
"基友呀",false
"开发们",false
"被杀案",true
"早晚安",true
"欢乐地",false
"不看书",false
"向左转",false
"总会长",true
"复仇记",true
"不对劲",true
"共党们",false
"勿相忘",true
"系睇唔",true
"在国外",false
"万万岁",true
"农历年",false
"不行鸟",true
"北京籍",true
"真的哟",true
"可避免",false
"孙尚香",true
"弄复杂",true
"我的呢",true
"爽一下",true
"脸颊痘",true
"想太多",true
"西奥多",true
"不幸地",false
"昝爱宗",true
"更新包",true
"注册名",true
"再一张",false
"原居地",false
"倒是有",false
"受影响",true
"黄河北",false
"北京台",true
"签名耶",false
"脚趾甲",true
"心不死",true
"多才俊",true
"特大桥",true
"壹空间",true
"大老们",false
"走狗烹",true
"不行吧",false
"百份百",true
"绿豆芽",true
"天在看",true
"内核态",true
"重新涂",true
"好痛唷",false
"拔出来",false
"举牌妹",false
"篮板王",true
"泡一下",false
"哈哈亲",false
"下班喽",false
"听后感",true
"上下身",true
"我的是",false
"江南赋",true
"闽南语",true
"伤心啊",false
"中转地",false
"那只狗",true
"吃得爽",true
"在线不",false
"妇女们",false
"手有点",false
"海贼迷",true
"副司令",true
"叠加态",true
"县龙脊",true
"没大屎",false
"低音炮",true
"四核版",false
"我国服",false
"老鼠粉",true
"热闹呗",false
"本地生",true
"约会唷",false
"深夜秀",true
"二毛五",true
"下次聊",true
"二月二",true
"自然数",true
"神州行",true
"拔牙齿",true
"秘书删",false
"生啤酒",true
"蓝鳍吞",true
"的士力",false
"欧股早",false
"不好办",true
"不客气",true
"大厂们",false
"微博少",false
"女儿身",true
"他妈看",false
"挺好玩",true
"瘾设计",false
"叨逼叨",true
"反歧视",true
"印象深",true
"大揭密",true
"大轰炸",true
"住户们",false
"风物志",true
"妳好像",false
"丫卖碟",true
"唔紧要",false
"扣篮王",true
"八八年",false
"妳身边",false
"傲娇妹",false
"罐头瓶",true
"电子报",true
"开奖啰",false
"巴马全",false
"三位数",true
"肚子气",false
"孜然粉",false
"家里用",false
"救命草",true
"腹黑攻",true
"小娃娃",true
"老街坊",true
"流潋紫",true
"史蒂夫乔布斯传",true
"同类们",true
"不想睡",true
"中国娃",true
"王佩又",true
"小娃儿",true
"世界一",true
"我来教",true
"脸皮薄",true
"譪可亲",true
"等级低",true
"机械地",true
"拉门戈",true
"咁大把",true
"咻一下",true
"哈哈用",true
"撒酒疯",true
"喝茶党",true
"还是坏",true
"白肉锅",true
"深喉咙",true
"纱布们",true
"喝上粥",true
"擦擦汗",true
"警察日",false
"突然间",true
"开心唷",false
"刷人人",false
"继续刷",false
"牛逼夸",false
"本分人",false
"娃终于",false
"全度妍",false
"扒下来",false
"综艺咖",false
"总预算",false
"学术上",false
"芝麻们",false
"舌系带",false
"克氏螯",true
"河南人",true
"听不惯",true
"権大会",false
"毛粪们",false
"毛毛的",false
"成比例",false
"出来咯",false
"恭喜你",false
"宠物的",false
"窝囊废",true
"事不过",false
"记忆体",true
"不要死",false
"破腹产",true
"收藏夹",true
"詹黑跪",false
"佢有冇",false
"南林大",false
"乐和城",true
"江春男",true
"李将军",true
"帅富啊",false
"衣服们",false
"多一窍",false
"我的吗",false
"官人们",false
"想的美",false
"游泳咯",false
"大破坏",false
"微博后",false
"没来咯",false
"他妈是",false
"是请奥",false
"钓鱼推",false
"烘被机",true
"兴趣咯",false
"看的啊",false
"扁平疣",true
"抢先版",true
"颜如玉",true
"盾和矛",true
"黄松有",true
"近一点",false
"这家伙",true
"小梅沙",true
"兮不复",false
"渣渣们",true
"牛肉饭",true
"宅即腐",true
"瓜子脸",true
"一出手",true
"三段论",true
"防身术",true
"向上爬",true
"太阳吗",false
"很美叻",false
"先辈们",true
"会死咩",false
"壕大大",false
"恶警们",false
"酷炫搭",false
"宠出来",false
"面包渣",true
"时间吖",false
"即食面",true
"伟创力",false
"货柜屋",false
"饮酒会",true
"哪位爷",false
"回乡证",true
"五大臣",false
"耗子屎",true
"赶得上",true
"脑积水",true
"他人生",false
"大起底",false
"学米语",false
"懒散地",false
"满有名",false
"四人游",false
"好乐迪",false
"工友们",false
"不见你",false
"休息啰",false
"青蛙们",false
"林和立",false
"不见耶",false
"就算换",false
"刘谦再",false
"分等级",false
"在外面",false
"事情咩",false
"立危墙",false
"伊卡璐",false
"好得很",false
"管锥编",false
"他妈装",false
"厨师们",false
"看糗百",false
"英翻中",false
"我好饿",false
"眼泪刷",false
"破烂货",false
"咁就唔",false
"咱爸咱",true
"老访民",true
"忧伤啊",true
"怪叔叔",true
